Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2024-03-17,20:54:00,Sunday,DUNDAS WEST STATION,MUIRS,0.0,0.0,E,BD,5126
2024-03-17,21:26:00,Sunday,YORKDALE STATION,SUO,0.0,0.0,N,YU,5926
2024-03-17,21:54:00,Sunday,SHEPPARD WEST STATION,TUO,0.0,0.0,S,YU,6091
2024-03-17,23:02:00,Sunday,DAVISVILLE STATION,SUAP,17.0,22.0,N,YU,5791
2024-03-17,23:13:00,Sunday,UNION STATION TO KING,MUIR,7.0,13.0,N,YU,5511
2024-03-17,23:43:00,Sunday,SHERBOURNE STATION,TUSC,0.0,0.0,E,BD,5315
2024-03-17,00:26:00,Sunday,BATHURST STATION,SUDP,0.0,0.0,E,BD,5047
2024-03-18,06:15:00,Monday,RUNNYMEDE STATION,MUSC,3.0,6.0,E,BD,5047
2024-03-18,06:18:00,Monday,EGLINTON STATION,EUYRD,3.0,6.0,N,YU,5836
2024-03-18,06:26:00,Monday,RUNNYMEDE STATION,EUSC,0.0,0.0,E,BD,5047
2024-03-18,07:00:00,Monday,KIPLING STATION,EUAC,3.0,6.0,E,BD,5139
2024-03-18,07:05:00,Monday,GREENWOOD STATION,MUSC,0.0,0.0,E,BD,5316
2024-03-18,07:10:00,Monday,QUEEN STATION,SUUT,0.0,0.0,S,YU,5781
2024-03-18,07:18:00,Monday,YONGE BD STATION,SUUT,0.0,0.0,W,BD,5060
2024-03-18,07:43:00,Monday,KENNEDY BD STATION,EUAC,3.0,6.0,E,BD,5139
2024-03-18,07:53:00,Monday,NORTH YORK CTR STATION,PUOPO,3.0,5.0,S,YU,5956
2024-03-18,08:06:00,Monday,HIGHWAY 407 STATION,MUATC,8.0,11.0,S,YU,5391
2024-03-18,09:11:00,Monday,COLLEGE STATION,MUPAA,0.0,0.0,S,YU,5791
2024-03-18,09:34:00,Monday,CHESTER STATION,TUSC,0.0,0.0,E,BD,5283
2024-03-18,09:47:00,Monday,ISLINGTON STATION,MUSC,5.0,8.0,E,BD,5047
2024-03-18,09:59:00,Monday,ST CLAIR STATION,MUPAA,0.0,0.0,S,YU,5831
2024-03-18,10:17:00,Monday,ST GEORGE YUS STATION,PUOPO,0.0,0.0,S,YU,5851
2024-03-18,10:41:00,Monday,OSSINGTON STATION,MUDD,3.0,7.0,W,BD,5183
2024-03-18,11:58:00,Monday,WARDEN STATION,PUEO,3.0,7.0,W,BD,5148
2024-03-18,11:59:00,Monday,WARDEN STATION,PUEO,6.0,10.0,E,BD,5321
2024-03-18,12:15:00,Monday,KING STATION,SUO,0.0,0.0,S,YU,5556
2024-03-18,12:53:00,Monday,DAVISVILLE STATION,SUDP,4.0,9.0,N,YU,5801
2024-03-18,13:30:00,Monday,ST CLAIR STATION,MUPAA,5.0,10.0,S,YU,5806
2024-03-18,13:40:00,Monday,DONLANDS STATION,EUSC,0.0,0.0,E,BD,5321
2024-03-18,13:43:00,Monday,BATHURST STATION,MUD,6.0,10.0,E,BD,5230
2024-03-18,15:01:00,Monday,ISLINGTON STATION,PUSTS,4.0,8.0,W,BD,5084
2024-03-18,15:49:00,Monday,ST PATRICK STATION,MUIRS,0.0,0.0,S,YU,5446
2024-03-18,15:50:00,Monday,EGLINTON STATION,PUOPO,3.0,6.0,S,YU,5466
2024-03-18,16:26:00,Monday,RUNNYMEDE STATION,SUUT,5.0,8.0,E,BD,5339
2024-03-18,17:00:00,Monday,FINCH STATION,MUSAN,3.0,6.0,S,YU,5751
2024-03-18,17:39:00,Monday,YORKDALE STATION,PUOPO,0.0,0.0,S,YU,6131
2024-03-18,18:40:00,Monday,SUMMERHILL STATION,SUDP,4.0,7.0,N,YU,5481
2024-03-18,18:43:00,Monday,DUPONT STATION,MUD,7.0,12.0,S,YU,5686
2024-03-18,18:55:00,Monday,YORK MILLS STATION,MUPAA,0.0,0.0,N,YU,5481
2024-03-18,19:10:00,Monday,DUNDAS STATION,PUOPO,0.0,0.0,N,YU,5686
2024-03-18,19:16:00,Monday,DOWNSVIEW PARK STATION,MUPAA,3.0,6.0,N,YU,5576
2024-03-18,19:54:00,Monday,ST CLAIR WEST STATION,SUDP,4.0,8.0,N,YU,5536
2024-03-18,20:02:00,Monday,MAIN STREET STATION,MUO,0.0,0.0,W,BD,5267
2024-03-18,20:11:00,Monday,SHEPPARD STATION,MUI,7.0,12.0,S,YU,5431
2024-03-18,20:51:00,Monday,WILSON STATION,MUIR,5.0,10.0,N,YU,5856
2024-03-18,20:58:00,Monday,SHEPPARD WEST STATION,MUSAN,0.0,0.0,N,YU,5856
2024-03-18,21:13:00,Monday,DUNDAS STATION,SUUT,0.0,0.0,S,YU,5946
2024-03-18,21:23:00,Monday,SPADINA BD STATION,SUDP,3.0,9.0,W,BD,5080
2024-03-18,21:47:00,Monday,WOODBINE STATION,SUO,0.0,0.0,W,BD,5170
2024-03-18,21:57:00,Monday,ST CLAIR WEST STATION,TUO,6.0,12.0,S,YU,6091
2024-03-18,23:00:00,Monday,EGLINTON WEST STATION,MUPAA,5.0,10.0,S,YU,5966
2024-03-18,23:04:00,Monday,DUFFERIN STATION,MUPAA,0.0,0.0,E,BD,5159
2024-03-18,23:21:00,Monday,KING STATION,SUO,0.0,0.0,N,YU,5966
2024-03-18,23:22:00,Monday,LANSDOWNE STATION,MUSAN,8.0,13.0,E,BD,5332
2024-03-18,00:05:00,Monday,MUSEUM STATION,MUIS,7.0,13.0,N,YU,5640
2024-03-18,05:31:00,Monday,BESSARION STATION,PUSO,4.0,0.0,E,SHP,6161
2024-03-18,20:56:00,Monday,DON MILLS STATION,PUOPO,0.0,0.0,W,SHP,6186
2024-03-19,05:42:00,Tuesday,GREENWOOD STATION,TUML,8.0,0.0,E,BD,5188
2024-03-19,06:12:00,Tuesday,ST CLAIR STATION,PUTWZ,9.0,0.0,N,YU,5401
2024-03-19,06:36:00,Tuesday,ST CLAIR STATION,SUDP,3.0,6.0,S,YU,5756
2024-03-19,07:32:00,Tuesday,ST GEORGE BD STATION,MUSC,3.0,6.0,E,BD,5111
2024-03-19,07:38:00,Tuesday,EGLINTON STATION,MUPAA,7.0,10.0,N,YU,5801
2024-03-19,08:02:00,Tuesday,EGLINTON STATION,MUSC,3.0,6.0,N,YU,5461
2024-03-19,08:44:00,Tuesday,UNION STATION (TOWARD,SUO,6.0,9.0,N,YU,5686
2024-03-19,09:50:00,Tuesday,UNION STATION TO ST AN,MUI,8.0,13.0,N,YU,5536
2024-03-19,12:25:00,Tuesday,DOWNSVIEW PARK STATION,TUO,5.0,10.0,N,YU,5556
2024-03-19,12:53:00,Tuesday,WELLESLEY STATION,SUO,14.0,19.0,N,YU,6052
2024-03-19,13:18:00,Tuesday,ST GEORGE YUS STATION,MUDD,12.0,17.0,S,YU,5461
2024-03-19,13:34:00,Tuesday,ROSEDALE STATION,PUOPO,3.0,8.0,N,YU,5781
2024-03-19,13:43:00,Tuesday,ROSEDALE STATION,PUOPO,0.0,0.0,N,YU,5821
2024-03-19,13:45:00,Tuesday,COLLEGE STATION,MUIR,0.0,0.0,S,YU,5771
2024-03-19,14:46:00,Tuesday,VAUGHAN MC STATION,EUBK,5.0,10.0,S,YU,5691
2024-03-19,16:02:00,Tuesday,ST GEORGE YUS STATION,SUDP,0.0,0.0,S,YU,5946
2024-03-19,16:36:00,Tuesday,YORKDALE STATION,PUOPO,4.0,7.0,S,YU,5751
2024-03-19,17:05:00,Tuesday,ST GEORGE BD STATION,SUDP,0.0,0.0,W,BD,5276
2024-03-19,17:14:00,Tuesday,KING STATION,PUOPO,0.0,0.0,N,YU,5881
2024-03-19,17:18:00,Tuesday,BLOOR STATION,MUPAA,3.0,6.0,N,YU,5751
2024-03-19,17:45:00,Tuesday,VAUGHAN MC STATION,EUCD,0.0,0.0,S,YU,5691
2024-03-19,17:50:00,Tuesday,BATHURST STATION,MUIR,5.0,8.0,E,BD,5284
2024-03-19,18:09:00,Tuesday,MAIN STREET STATION,PUSTC,4.0,7.0,E,BD,5315
2024-03-19,18:11:00,Tuesday,YORK MILLS STATION,EUBK,6.0,9.0,S,YU,5976
2024-03-19,18:43:00,Tuesday,UNION STATION,SUO,24.0,27.0,N,YU,6081
2024-03-19,18:46:00,Tuesday,MAIN STREET STATION,MUSAN,3.0,6.0,W,BD,5208
2024-03-19,19:01:00,Tuesday,OLD MILL STATION,MUPR1,159.0,164.0,E,BD,5332
2024-03-19,20:11:00,Tuesday,QUEEN'S PARK STATION,MUIR,12.0,17.0,S,YU,5426
2024-03-19,20:17:00,Tuesday,OSSINGTON STATION,MUTO,15.0,20.0,W,BD,5086
2024-03-19,20:38:00,Tuesday,KENNEDY BD STATION,MUSAN,5.0,10.0,W,BD,5208
2024-03-19,20:49:00,Tuesday,ST CLAIR WEST STATION,MUIS,0.0,0.0,N,YU,5891
2024-03-19,20:56:00,Tuesday,SPADINA BD STATION,SUO,0.0,0.0,W,BD,5045
2024-03-19,22:15:00,Tuesday,BLOOR STATION,MUPAA,4.0,9.0,N,YU,5461
2024-03-19,22:28:00,Tuesday,DAVISVILLE STATION,PUSRA,11.0,16.0,N,YU,5471
2024-03-19,22:55:00,Tuesday,FINCH STATION,MUWR,0.0,0.0,N,YU,5471
2024-03-19,01:48:00,Tuesday,VAUGHAN MC STATION,MUIR,0.0,0.0,S,YU,5456
2024-03-19,07:59:00,Tuesday,SHEPPARD-YONGE STATION,TUSC,0.0,0.0,W,SHP,6146
2024-03-20,06:09:00,Wednesday,EGLINTON STATION,SUEAS,9.0,12.0,N,YU,5736
2024-03-20,06:14:00,Wednesday,EGLINTON STATION,EUYRD,5.0,10.0,N,YU,5906
2024-03-20,06:15:00,Wednesday,OLD MILL STATION,MUSC,0.0,0.0,E,BD,5295
2024-03-20,06:28:00,Wednesday,WILSON STATION,MUATC,4.0,7.0,S,YU,5711
2024-03-20,07:27:00,Wednesday,WELLESLEY STATION,MUPAA,3.0,6.0,S,YU,5451
2024-03-20,08:25:00,Wednesday,DUNDAS STATION,SUDP,3.0,6.0,S,YU,5846
2024-03-20,08:36:00,Wednesday,YORK MILLS STATION,MUPAA,6.0,9.0,S,YU,5996
2024-03-20,09:48:00,Wednesday,SHEPPARD WEST STATION,PUSCR,7.0,12.0,S,YU,5471
2024-03-20,10:13:00,Wednesday,ISLINGTON STATION,MUSC,0.0,0.0,E,BD,5148
2024-03-20,11:15:00,Wednesday,COXWELL STATION,TUO,4.0,8.0,E,BD,5227
2024-03-20,12:08:00,Wednesday,ROSEDALE STATION,PUOPO,4.0,9.0,S,YU,5466
2024-03-20,12:17:00,Wednesday,WELLESLEY STATION,PUOPO,5.0,10.0,S,YU,5466
2024-03-20,12:57:00,Wednesday,HIGHWAY 407 STATION,PUOPO,5.0,10.0,S,YU,5481
2024-03-20,13:03:00,Wednesday,PIONEER VILLAGE STATIO,PUOPO,5.0,10.0,S,YU,5481
2024-03-20,13:04:00,Wednesday,HIGHWAY 407 STATION,PUOPO,5.0,10.0,S,YU,5811
2024-03-20,13:42:00,Wednesday,SPADINA BD STATION,MUPAA,0.0,0.0,W,BD,5077
2024-03-20,14:57:00,Wednesday,COLLEGE STATION,SUDP,0.0,0.0,S,YU,5591
2024-03-20,15:02:00,Wednesday,SPADINA BD STATION,PUMST,0.0,0.0,E,BD,5306
2024-03-20,15:09:00,Wednesday,ST CLAIR WEST STATION,MUPAA,0.0,0.0,N,YU,5451
2024-03-20,15:21:00,Wednesday,COLLEGE STATION,MUI,22.0,27.0,N,YU,5861
2024-03-20,15:37:00,Wednesday,WARDEN STATION,TUO,0.0,0.0,W,BD,5073
2024-03-20,15:48:00,Wednesday,KEELE STATION,MUSC,0.0,0.0,W,BD,5068
2024-03-20,15:58:00,Wednesday,BROADVIEW STATION,SUO,0.0,0.0,W,BD,5315
2024-03-20,16:24:00,Wednesday,COLLEGE STATION,SUO,12.0,15.0,S,YU,5746
